_id,name,category,style,color,price,description,available,stock,isDeleted,image
681a5a8a65e1b2ec71413750,Industrial Beige Living Room #15,living room,industrial,beige,999.35,A stylish and comfortable addition to any modern home.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413751,Minimal Beige Bathroom #17,bathroom,minimal,beige,2905.96,Elegant design meets practical use.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413752,Classic Black Kitchen #16,kitchen,classic,black,1345.77,A stylish and comfortable addition to any modern home.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413753,Boho Cream Kitchen #14,kitchen,boho,cream,1877.96,Perfect for small spaces or open layouts.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413754,Minimal Gray Bedroom #19,bedroom,minimal,gray,3157.17,Crafted with premium materials and designed for durability.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413755,Modern Cream Child Bedroom #7,child bedroom,modern,cream,4176.47,A stylish and comfortable addition to any modern home.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413756,Boho Blue Child Bedroom #12,child bedroom,boho,blue,3785.52,A stylish and comfortable addition to any modern home.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413757,Industrial Gray Kitchen #11,kitchen,industrial,gray,1646.22,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413758,Classic Black Living Room #12,living room,classic,black,2770.2,Blends contemporary aesthetics with everyday functionality.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413759,Minimal Wood Bedroom #24,bedroom,minimal,wood,1710.1,Crafted with premium materials and designed for durability.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141375a,Boho Green Child Bedroom #14,child bedroom,boho,green,3304.08,A stylish and comfortable addition to any modern home.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141375b,Classic Wood Kitchen #21,kitchen,classic,wood,4514.33,A stylish and comfortable addition to any modern home.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141375c,Minimal Beige Living Room #18,living room,minimal,beige,4685.12,Elegant design meets practical use.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141375d,Industrial Green Bedroom #18,bedroom,industrial,green,2707.77,A stylish and comfortable addition to any modern home.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141375e,Boho White Bathroom #16,bathroom,boho,white,2547.58,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141375f,Classic Black Living Room #13,living room,classic,black,4394.95,Perfect for small spaces or open layouts.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413760,Industrial White Living Room #12,living room,industrial,white,4288.43,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413761,Minimal Wood Bathroom #9,bathroom,minimal,wood,928.35,A stylish and comfortable addition to any modern home.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413762,Industrial White Living Room #13,living room,industrial,white,4462.45,Elegant design meets practical use.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413763,Industrial Beige Child Bedroom #14,child bedroom,industrial,beige,2714.63,Crafted with premium materials and designed for durability.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413764,Industrial Gray Child Bedroom #22,child bedroom,industrial,gray,1064.86,Elegant design meets practical use.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413765,Minimal Cream Bedroom #18,bedroom,minimal,cream,2749.8,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413766,Boho Wood Bedroom #18,bedroom,boho,wood,4247.26,Crafted with premium materials and designed for durability.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413767,Modern Green Bathroom #11,bathroom,modern,green,829.01,A stylish and comfortable addition to any modern home.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413768,Minimal White Living Room #23,living room,minimal,white,884.19,A stylish and comfortable addition to any modern home.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413769,Boho Black Kitchen #17,kitchen,boho,black,3843.51,Elegant design meets practical use.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141376a,Industrial Black Kitchen #17,kitchen,industrial,black,670.59,Perfect for small spaces or open layouts.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141376b,Industrial Gray Bathroom #14,bathroom,industrial,gray,1133.89,Perfect for small spaces or open layouts.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141376c,Modern Gray Living Room #11,living room,modern,gray,1049.22,Perfect for small spaces or open layouts.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141376d,Industrial Blue Bathroom #17,bathroom,industrial,blue,3721.04,Perfect for small spaces or open layouts.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141376e,Modern Cream Child Bedroom #8,child bedroom,modern,cream,778.3,A stylish and comfortable addition to any modern home.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141376f,Modern Cream Child Bedroom #9,child bedroom,modern,cream,3964.6,Perfect for small spaces or open layouts.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413770,Boho Green Kitchen #18,kitchen,boho,green,4667.52,Blends contemporary aesthetics with everyday functionality.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413771,Boho Green Child Bedroom #15,child bedroom,boho,green,3754.33,Crafted with premium materials and designed for durability.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413772,Minimal White Kitchen #15,kitchen,minimal,white,2725.34,Perfect for small spaces or open layouts.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413773,Boho Cream Bathroom #23,bathroom,boho,cream,786.85,A stylish and comfortable addition to any modern home.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413774,Boho Cream Bathroom #24,bathroom,boho,cream,536.71,Blends contemporary aesthetics with everyday functionality.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413775,Modern White Child Bedroom #24,child bedroom,modern,white,2824.57,A stylish and comfortable addition to any modern home.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413776,Minimal Wood Living Room #20,living room,minimal,wood,4505.91,Blends contemporary aesthetics with everyday functionality.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413777,Boho Wood Living Room #9,living room,boho,wood,4494.91,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413778,Boho Black Bathroom #15,bathroom,boho,black,1030.49,Elegant design meets practical use.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413779,Minimal Wood Child Bedroom #17,child bedroom,minimal,wood,921.1,A stylish and comfortable addition to any modern home.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141377a,Minimal Cream Kitchen #20,kitchen,minimal,cream,3653.85,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141377b,Minimal Wood Child Bedroom #18,child bedroom,minimal,wood,4025.91,Crafted with premium materials and designed for durability.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141377c,Modern Green Child Bedroom #20,child bedroom,modern,green,539.12,Crafted with premium materials and designed for durability.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141377d,Modern Cream Bathroom #25,bathroom,modern,cream,3144.54,Blends contemporary aesthetics with everyday functionality.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141377e,Modern White Child Bedroom #25,child bedroom,modern,white,3537.81,Elegant design meets practical use.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141377f,Industrial Wood Bedroom #5,bedroom,industrial,wood,3353.68,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413780,Boho Wood Bathroom #10,bathroom,boho,wood,817.06,Blends contemporary aesthetics with everyday functionality.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413781,Classic Cream Bedroom #10,bedroom,classic,cream,2350.76,Crafted with premium materials and designed for durability.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413782,Boho Black Kitchen #18,kitchen,boho,black,4731.27,Crafted with premium materials and designed for durability.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413783,Industrial Gray Living Room #22,living room,industrial,gray,911.86,Perfect for small spaces or open layouts.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413784,Modern Blue Bedroom #10,bedroom,modern,blue,3713.64,Crafted with premium materials and designed for durability.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413785,Boho Green Bedroom #21,bedroom,boho,green,2018.37,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413786,Boho Beige Child Bedroom #17,child bedroom,boho,beige,4871.81,A stylish and comfortable addition to any modern home.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413787,Modern White Kitchen #16,kitchen,modern,white,4002.76,Crafted with premium materials and designed for durability.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413788,Classic Blue Bedroom #14,bedroom,classic,blue,2728.97,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413789,Classic White Bedroom #16,bedroom,classic,white,2212.65,Blends contemporary aesthetics with everyday functionality.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141378a,Modern Wood Kitchen #8,kitchen,modern,wood,4577.03,Elegant design meets practical use.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141378b,Boho Cream Bedroom #26,bedroom,boho,cream,2748.56,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141378c,Classic Black Bedroom #21,bedroom,classic,black,3356.29,Crafted with premium materials and designed for durability.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141378d,Classic Black Bedroom #22,bedroom,classic,black,2327.1,Crafted with premium materials and designed for durability.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141378e,Industrial Blue Kitchen #14,kitchen,industrial,blue,2283.78,Blends contemporary aesthetics with everyday functionality.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141378f,Industrial Black Kitchen #18,kitchen,industrial,black,3848.67,Blends contemporary aesthetics with everyday functionality.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413790,Modern Black Bedroom #15,bedroom,modern,black,1418.26,Crafted with premium materials and designed for durability.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413791,Boho Blue Bathroom #20,bathroom,boho,blue,4546.41,Perfect for small spaces or open layouts.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413792,Classic Beige Living Room #14,living room,classic,beige,1705.65,A stylish and comfortable addition to any modern home.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413793,Boho White Bedroom #21,bedroom,boho,white,778.92,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413794,Boho Beige Bathroom #9,bathroom,boho,beige,1704.78,Blends contemporary aesthetics with everyday functionality.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413795,Minimal Green Kitchen #20,kitchen,minimal,green,2970.66,Blends contemporary aesthetics with everyday functionality.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413796,Classic Green Living Room #16,living room,classic,green,3149.64,Perfect for small spaces or open layouts.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413797,Minimal Cream Living Room #12,living room,minimal,cream,4319.5,Crafted with premium materials and designed for durability.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413798,Minimal Green Kitchen #21,kitchen,minimal,green,3217.38,Perfect for small spaces or open layouts.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413799,Minimal Beige Bathroom #18,bathroom,minimal,beige,3362.68,Blends contemporary aesthetics with everyday functionality.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141379a,Minimal Gray Kitchen #22,kitchen,minimal,gray,2109.44,Blends contemporary aesthetics with everyday functionality.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141379b,Modern White Bedroom #21,bedroom,modern,white,4345.3,Elegant design meets practical use.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141379c,Boho Gray Bedroom #18,bedroom,boho,gray,3582.89,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141379d,Boho Beige Bedroom #18,bedroom,boho,beige,3036.19,Elegant design meets practical use.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141379e,Classic Blue Bathroom #18,bathroom,classic,blue,2032.72,Elegant design meets practical use.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141379f,Modern Beige Kitchen #19,kitchen,modern,beige,1052.06,Perfect for small spaces or open layouts.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a0,Modern Beige Bathroom #13,bathroom,modern,beige,522.85,Blends contemporary aesthetics with everyday functionality.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a1,Industrial Blue Child Bedroom #16,child bedroom,industrial,blue,3282.64,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a2,Classic White Living Room #9,living room,classic,white,1476.94,A stylish and comfortable addition to any modern home.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a3,Classic White Bathroom #19,bathroom,classic,white,3660.08,Elegant design meets practical use.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a4,Minimal Green Bathroom #17,bathroom,minimal,green,3962.46,A stylish and comfortable addition to any modern home.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a5,Boho Gray Kitchen #17,kitchen,boho,gray,4250.24,Blends contemporary aesthetics with everyday functionality.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a6,Industrial Wood Bedroom #6,bedroom,industrial,wood,1878.69,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a7,Classic Black Bedroom #23,bedroom,classic,black,4062.5,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a8,Modern Wood Child Bedroom #17,child bedroom,modern,wood,4290.82,Elegant design meets practical use.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137a9,Boho Beige Bedroom #19,bedroom,boho,beige,2408.07,Crafted with premium materials and designed for durability.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137aa,Boho White Bedroom #22,bedroom,boho,white,2021.51,Elegant design meets practical use.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ab,Classic Gray Child Bedroom #17,child bedroom,classic,gray,3759.6,A stylish and comfortable addition to any modern home.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ac,Boho Cream Bedroom #27,bedroom,boho,cream,2374.51,Blends contemporary aesthetics with everyday functionality.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ad,Boho Beige Kitchen #15,kitchen,boho,beige,2401.06,Perfect for small spaces or open layouts.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ae,Modern Wood Living Room #17,living room,modern,wood,2340.29,A stylish and comfortable addition to any modern home.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137af,Industrial Wood Living Room #20,living room,industrial,wood,4687.8,Perfect for small spaces or open layouts.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b0,Modern Black Child Bedroom #16,child bedroom,modern,black,3587.39,Crafted with premium materials and designed for durability.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b1,Boho Blue Bedroom #15,bedroom,boho,blue,3910.48,Elegant design meets practical use.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b2,Minimal Gray Bathroom #14,bathroom,minimal,gray,4707.23,Perfect for small spaces or open layouts.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b3,Boho Beige Child Bedroom #18,child bedroom,boho,beige,790,Crafted with premium materials and designed for durability.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b4,Boho Cream Bathroom #25,bathroom,boho,cream,3651.12,Elegant design meets practical use.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b5,Minimal Green Kitchen #22,kitchen,minimal,green,505.34,Elegant design meets practical use.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b6,Boho Cream Living Room #16,living room,boho,cream,1434.39,Crafted with premium materials and designed for durability.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b7,Industrial Cream Child Bedroom #10,child bedroom,industrial,cream,2090.04,Blends contemporary aesthetics with everyday functionality.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b8,Industrial Blue Child Bedroom #17,child bedroom,industrial,blue,3441.61,Perfect for small spaces or open layouts.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137b9,Minimal Black Bedroom #17,bedroom,minimal,black,1648.92,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ba,Industrial Cream Bedroom #20,bedroom,industrial,cream,4824.7,Elegant design meets practical use.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137bb,Classic White Living Room #10,living room,classic,white,2879.26,Crafted with premium materials and designed for durability.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137bc,Boho Gray Child Bedroom #18,child bedroom,boho,gray,1010.42,Blends contemporary aesthetics with everyday functionality.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137bd,Industrial Wood Bedroom #7,bedroom,industrial,wood,3872.1,Blends contemporary aesthetics with everyday functionality.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137be,Modern Blue Bedroom #11,bedroom,modern,blue,3579.11,A stylish and comfortable addition to any modern home.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137bf,Classic Green Bathroom #15,bathroom,classic,green,4637.27,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c0,Classic Wood Kitchen #22,kitchen,classic,wood,3637.23,Perfect for small spaces or open layouts.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c1,Classic Cream Living Room #22,living room,classic,cream,2400.65,Blends contemporary aesthetics with everyday functionality.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c2,Industrial Black Kitchen #19,kitchen,industrial,black,4656.79,Elegant design meets practical use.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c3,Boho Gray Child Bedroom #19,child bedroom,boho,gray,3456.38,Elegant design meets practical use.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c4,Industrial Wood Bedroom #8,bedroom,industrial,wood,809.02,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c5,Boho Black Living Room #14,living room,boho,black,4536.91,A stylish and comfortable addition to any modern home.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c6,Modern Gray Living Room #12,living room,modern,gray,4338.54,Crafted with premium materials and designed for durability.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c7,Modern Gray Kitchen #15,kitchen,modern,gray,1290.23,Elegant design meets practical use.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c8,Classic Blue Bedroom #15,bedroom,classic,blue,3633.85,Perfect for small spaces or open layouts.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137c9,Boho Gray Living Room #19,living room,boho,gray,3090.77,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ca,Modern Blue Living Room #19,living room,modern,blue,668.71,Perfect for small spaces or open layouts.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137cb,Industrial Green Living Room #16,living room,industrial,green,4389.9,Blends contemporary aesthetics with everyday functionality.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137cc,Minimal White Child Bedroom #15,child bedroom,minimal,white,4516.58,Blends contemporary aesthetics with everyday functionality.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137cd,Industrial White Bedroom #21,bedroom,industrial,white,4128.1,Blends contemporary aesthetics with everyday functionality.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137ce,Industrial Beige Bedroom #12,bedroom,industrial,beige,4023.37,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137cf,Classic Wood Bathroom #10,bathroom,classic,wood,4270.96,Crafted with premium materials and designed for durability.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714137d0,Minimal Gray Living Room #17,living room,minimal,gray,4598.76,Blends contemporary aesthetics with everyday functionality.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
